-3.520086407661437988e-01,-3.949056267738342285e-01,3.588551878929138184e-01,-3.572168946266174316e-01
1.124950051307678223e+00,-3.480416834354400635e-01,7.444245219230651855e-01,7.195981144905090332e-01
-1.949107408523559570e+00,1.670035347342491150e-02,-2.226777374744415283e-02,-2.304640412330627441e-02
1.214851737022399902e+00,7.164101600646972656e-01,3.795424997806549072e-01,-6.657642722129821777e-01
1.335901141166687012e+00,9.530431628227233887e-01,4.289662931114435196e-03,1.031392693519592285e+00
-1.466242790222167969e+00,4.544052481651306152e-01,4.299384057521820068e-01,8.826617151498794556e-02
-1.506374359130859375e+00,-2.810379862785339355e-01,-1.536770910024642944e-01,-1.727332174777984619e-01
1.185697436332702637e+00,3.679812550544738770e-01,2.129025906324386597e-01,2.372794449329376221e-01
