2.444777786731719971e-01,3.882127702236175537e-01,-3.674981594085693359e-01,3.287622928619384766e-01,4.964500665664672852e-01,-5.244622230529785156e-01,-3.011901080608367920e-01,-5.516792461276054382e-02
5.782535672187805176e-02,6.455403566360473633e-01,-3.030825376510620117e+00,9.721661210060119629e-01,7.484319210052490234e-01,-1.582715988159179688e+00,-2.570886850357055664e+00,-2.541171550750732422e+00
9.509050846099853516e-02,7.949624061584472656e-01,3.710463941097259521e-01,-6.665846705436706543e-01,8.942574262619018555e-01,2.614374756813049316e-01,-2.522214949131011963e-01,-9.725875854492187500e-01
1.256949603557586670e-01,-2.546255886554718018e-01,5.637699365615844727e-01,8.795691728591918945e-01,8.554581403732299805e-01,8.133408427238464355e-01,-6.942226886749267578e-01,-1.156772017478942871e+00
